0,0,0.000000
0,1,25.227557
0,2,26.499679
0,3,20.428148
0,4,22.641121
0,5,22.491788
0,6,27.948231
0,7,28.515475
0,8,42.034742
0,9,41.316638
1,0,25.227557
1,1,0.000000
1,2,1.284071
1,3,10.058483
1,4,8.089027
1,5,9.345175
1,6,6.350203
1,7,9.528969
1,8,19.395490
1,9,19.367037
2,0,26.499679
2,1,1.284071
2,2,0.000000
2,3,11.034508
2,4,8.898695
2,5,10.145525
2,6,6.234211
2,7,9.564475
2,8,18.553758
2,9,18.615766
3,0,20.428148
3,1,10.058483
3,2,11.034508
3,3,0.000000
3,4,2.673964
3,5,2.086992
3,6,8.606201
3,7,8.202928
3,8,21.779576
3,9,20.952624
4,0,22.641121
4,1,8.089027
4,2,8.898695
4,3,2.673964
4,4,0.000000
4,5,1.256244
4,6,5.933913
4,7,5.883548
4,8,19.407417
4,9,18.680022
5,0,22.491788
5,1,9.345175
5,2,10.145525
5,3,2.086992
5,4,1.256244
5,5,0.000000
5,6,6.782469
5,7,6.118371
5,8,19.693252
5,9,18.868062
6,0,27.948231
6,1,6.350203
6,2,6.234211
6,3,8.606201
6,4,5.933913
6,5,6.782469
6,6,0.000000
6,7,3.391420
6,8,14.363025
6,9,13.965755
7,0,28.515475
7,1,9.528969
7,2,9.564475
7,3,8.202928
7,4,5.883548
7,5,6.118371
7,6,3.391420
7,7,0.000000
7,8,13.578698
7,9,12.801173
8,0,42.034742
8,1,19.395490
8,2,18.553758
8,3,21.779576
8,4,19.407417
8,5,19.693252
8,6,14.363025
8,7,13.578698
8,8,0.000000
8,9,1.705756
9,0,41.316638
9,1,19.367037
9,2,18.615766
9,3,20.952624
9,4,18.680022
9,5,18.868062
9,6,13.965755
9,7,12.801173
9,8,1.705756
9,9,0.000000
