0,0,0.000000
0,1,25.227557
0,2,26.499679
0,3,20.428148
0,4,22.641121
0,5,22.491788
0,6,27.948231
0,7,28.515475
0,8,42.034742
0,9,41.316638
0,10,1063.845971
0,11,1101.029064
0,12,1106.507117
0,13,1092.477266
0,14,48.547210
1,0,25.227557
1,1,0.000000
1,2,1.284071
1,3,10.058483
1,4,8.089027
1,5,9.345175
1,6,6.350203
1,7,9.528969
1,8,19.395490
1,9,19.367037
1,10,1079.608269
1,11,1116.748799
1,12,1122.143160
1,13,1108.085083
1,14,29.082946
2,0,26.499679
2,1,1.284071
2,2,0.000000
2,3,11.034508
2,4,8.898695
2,5,10.145525
2,6,6.234211
2,7,9.564475
2,8,18.553758
2,9,18.615766
2,10,1080.550745
2,11,1117.689117
2,12,1123.079754
2,13,1109.020539
2,14,28.491251
3,0,20.428148
3,1,10.058483
3,2,11.034508
3,3,0.000000
3,4,2.673964
3,5,2.086992
3,6,8.606201
3,7,8.202928
3,8,21.779576
3,9,20.952624
3,10,1069.549789
3,11,1106.690329
3,12,1112.084852
3,13,1098.026861
3,14,28.331214
4,0,22.641121
4,1,8.089027
4,2,8.898695
4,3,2.673964
4,4,0.000000
4,5,1.256244
4,6,5.933913
4,7,5.883548
4,8,19.407417
4,9,18.680022
4,10,1071.684378
4,11,1108.820880
4,12,1114.208458
4,13,1100.148351
4,14,26.580899
5,0,22.491788
5,1,9.345175
5,2,10.145525
5,3,2.086992
5,4,1.256244
5,5,0.000000
5,6,6.782469
5,7,6.118371
5,8,19.693252
5,9,18.868062
5,10,1070.457482
5,11,1107.593305
5,12,1112.979749
5,13,1098.919306
5,14,26.377639
6,0,27.948231
6,1,6.350203
6,2,6.234211
6,3,8.606201
6,4,5.933913
6,5,6.782469
6,6,0.000000
6,7,3.391420
6,8,14.363025
6,9,13.965755
6,10,1076.273919
6,11,1113.400696
6,12,1118.772059
6,13,1104.707149
6,14,23.108986
7,0,28.515475
7,1,9.528969
7,2,9.564475
7,3,8.202928
7,4,5.883548
7,5,6.118371
7,6,3.391420
7,7,0.000000
7,8,13.578698
7,9,12.801173
7,10,1073.439975
7,11,1110.561788
7,12,1115.925208
7,13,1101.858031
7,14,20.969062
8,0,42.034742
8,1,19.395490
8,2,18.553758
8,3,21.779576
8,4,19.407417
8,5,19.693252
8,6,14.363025
8,7,13.578698
8,8,0.000000
8,9,1.705756
8,10,1079.644570
8,11,1116.731488
8,12,1122.042595
8,13,1107.961498
8,14,11.251730
9,0,41.316638
9,1,19.367037
9,2,18.615766
9,3,20.952624
9,4,18.680022
9,5,18.868062
9,6,13.965755
9,7,12.801173
9,8,1.705756
9,9,0.000000
9,10,1077.940954
9,11,1115.028142
9,12,1120.339657
9,13,1106.258667
9,14,10.375446
10,0,1063.845971
10,1,1079.608269
10,2,1080.550745
10,3,1069.549789
10,4,1071.684378
10,5,1070.457482
10,6,1076.273919
10,7,1073.439975
10,8,1079.644570
10,9,1077.940954
10,10,0.000000
10,11,37.235962
10,12,43.154730
10,13,29.760576
10,14,1072.817988
11,0,1101.029064
11,1,1116.748799
11,2,1117.689117
11,3,1106.690329
11,4,1108.820880
11,5,1107.593305
11,6,1113.400696
11,7,1110.561788
11,8,1116.731488
11,9,1115.028142
11,10,37.235962
11,11,0.000000
11,12,7.150807
11,13,10.591146
11,14,1109.876127
12,0,1106.507117
12,1,1122.143160
12,2,1123.079754
12,3,1112.084852
12,4,1114.208458
12,5,1112.979749
12,6,1118.772059
12,7,1115.925208
12,8,1122.042595
12,9,1120.339657
12,10,43.154730
12,11,7.150807
12,12,0.000000
12,13,14.130613
12,14,1115.148332
13,0,1092.477266
13,1,1108.085083
13,2,1109.020539
13,3,1098.026861
13,4,1100.148351
13,5,1098.919306
13,6,1104.707149
13,7,1101.858031
13,8,1107.961498
13,9,1106.258667
13,10,29.760576
13,11,10.591146
13,12,14.130613
13,13,0.000000
13,14,1101.058121
14,0,48.547210
14,1,29.082946
14,2,28.491251
14,3,28.331214
14,4,26.580899
14,5,26.377639
14,6,23.108986
14,7,20.969062
14,8,11.251730
14,9,10.375446
14,10,1072.817988
14,11,1109.876127
14,12,1115.148332
14,13,1101.058121
14,14,0.000000
