0,0,0.000000
0,1,26.499679
0,2,20.428148
0,3,22.641121
0,4,22.491788
0,5,25.588386
0,6,24.301288
0,7,26.017002
0,8,28.515475
0,9,42.034742
0,10,1063.845971
0,11,1101.029064
0,12,1092.477266
0,13,48.547210
0,14,55.200861
1,0,26.499679
1,1,0.000000
1,2,11.034508
1,3,8.898695
1,4,10.145525
1,5,4.113385
1,6,7.972141
1,7,13.435803
1,8,9.564475
1,9,18.553758
1,10,1080.550745
1,11,1117.689117
1,12,1109.020539
1,13,28.491251
1,14,32.040460
2,0,20.428148
2,1,11.034508
2,2,0.000000
2,3,2.673964
2,4,2.086992
2,5,7.596742
2,6,4.418942
2,7,6.219732
2,8,8.202928
2,9,21.779576
2,10,1069.549789
2,11,1106.690329
2,12,1098.026861
2,13,28.331214
2,14,34.782120
3,0,22.641121
3,1,8.898695
3,2,2.673964
3,3,0.000000
3,4,1.256244
3,5,5.129678
3,6,1.766323
3,7,5.675733
3,8,5.883548
3,9,19.407417
3,10,1071.684378
3,11,1108.820880
3,12,1100.148351
3,13,26.580899
3,14,32.599821
4,0,22.491788
4,1,10.145525
4,2,2.086992
4,3,1.256244
4,4,0.000000
4,5,6.315291
4,6,2.618758
4,7,4.770840
4,8,6.118371
4,9,19.693252
4,10,1070.457482
4,11,1107.593305
4,12,1098.919306
4,13,26.377639
4,14,32.710809
5,0,25.588386
5,1,4.113385
5,2,7.596742
5,3,5.129678
5,4,6.315291
5,5,0.000000
5,6,3.927491
5,7,9.322544
5,8,5.845512
5,9,17.173803
5,10,1076.749769
5,11,1113.884203
5,12,1105.207022
5,13,26.105701
5,14,30.744348
6,0,24.301288
6,1,7.972141
6,2,4.418942
6,3,1.766323
6,4,2.618758
6,5,3.927491
6,6,0.000000
6,7,5.637598
6,8,4.335267
6,9,17.733568
6,10,1072.856152
6,11,1109.989285
6,12,1101.309361
6,13,25.248630
6,14,31.010078
7,0,26.017002
7,1,13.435803
7,2,6.219732
7,3,5.675733
7,4,4.770840
7,5,9.322544
7,6,5.637598
7,7,0.000000
7,8,5.384195
7,9,17.479374
7,10,1068.177851
7,11,1105.302750
7,12,1096.605473
7,13,22.532241
7,14,29.678809
8,0,28.515475
8,1,9.564475
8,2,8.202928
8,3,5.883548
8,4,6.118371
8,5,5.845512
8,6,4.335267
8,7,5.384195
8,8,0.000000
8,9,13.578698
8,10,1073.439975
8,11,1110.561788
8,12,1101.858031
8,13,20.969062
8,14,26.717049
9,0,42.034742
9,1,18.553758
9,2,21.779576
9,3,19.407417
9,4,19.693252
9,5,17.173803
9,6,17.733568
9,7,17.479374
9,8,13.578698
9,9,0.000000
9,10,1079.644570
9,11,1116.731488
9,12,1107.961498
9,13,11.251730
9,14,13.584126
10,0,1063.845971
10,1,1080.550745
10,2,1069.549789
10,3,1071.684378
10,4,1070.457482
10,5,1076.749769
10,6,1072.856152
10,7,1068.177851
10,8,1073.439975
10,9,1079.644570
10,10,0.000000
10,11,37.235962
10,12,29.760576
10,13,1072.817988
10,14,1081.314711
11,0,1101.029064
11,1,1117.689117
11,2,1106.690329
11,3,1108.820880
11,4,1107.593305
11,5,1113.884203
11,6,1109.989285
11,7,1105.302750
11,8,1110.561788
11,9,1116.731488
11,10,37.235962
11,11,0.000000
11,12,10.591146
11,13,1109.876127
11,14,1118.357395
12,0,1092.477266
12,1,1109.020539
12,2,1098.026861
12,3,1100.148351
12,4,1098.919306
12,5,1105.207022
12,6,1101.309361
12,7,1096.605473
12,8,1101.858031
12,9,1107.961498
12,10,29.760576
12,11,10.591146
12,12,0.000000
12,13,1101.058121
12,14,1109.515144
13,0,48.547210
13,1,28.491251
13,2,28.331214
13,3,26.580899
13,4,26.377639
13,5,26.105701
13,6,25.248630
13,7,22.532241
13,8,20.969062
13,9,11.251730
13,10,1072.817988
13,11,1109.876127
13,12,1101.058121
13,13,0.000000
13,14,9.609428
14,0,55.200861
14,1,32.040460
14,2,34.782120
14,3,32.599821
14,4,32.710809
14,5,30.744348
14,6,31.010078
14,7,29.678809
14,8,26.717049
14,9,13.584126
14,10,1081.314711
14,11,1118.357395
14,12,1109.515144
14,13,9.609428
14,14,0.000000
