0,0,0.000000
0,1,25.227557
0,2,26.499679
0,3,22.641121
0,4,22.491788
0,5,25.588386
0,6,24.301288
0,7,24.172722
0,8,27.948231
0,9,28.515475
0,10,42.034742
0,11,41.316638
0,12,1063.845971
0,13,1101.029064
0,14,1106.507117
1,0,25.227557
1,1,0.000000
1,2,1.284071
1,3,8.089027
1,4,9.345175
1,5,3.759813
1,6,7.369796
1,7,8.277289
1,8,6.350203
1,9,9.528969
1,10,19.395490
1,11,19.367037
1,12,1079.608269
1,13,1116.748799
1,14,1122.143160
2,0,26.499679
2,1,1.284071
2,2,0.000000
2,3,8.898695
2,4,10.145525
2,5,4.113385
2,6,7.972141
2,7,8.892739
2,8,6.234211
2,9,9.564475
2,10,18.553758
2,11,18.615766
2,12,1080.550745
2,13,1117.689117
2,14,1123.079754
3,0,22.641121
3,1,8.089027
3,2,8.898695
3,3,0.000000
3,4,1.256244
3,5,5.129678
3,6,1.766323
3,7,1.556785
3,8,5.933913
3,9,5.883548
3,10,19.407417
3,11,18.680022
3,12,1071.684378
3,13,1108.820880
3,14,1114.208458
4,0,22.491788
4,1,9.345175
4,2,10.145525
4,3,1.256244
4,4,0.000000
4,5,6.315291
4,6,2.618758
4,7,1.961523
4,8,6.782469
4,9,6.118371
4,10,19.693252
4,11,18.868062
4,12,1070.457482
4,13,1107.593305
4,14,1112.979749
5,0,25.588386
5,1,3.759813
5,2,4.113385
5,3,5.129678
5,4,6.315291
5,5,0.000000
5,6,3.927491
5,7,4.844874
5,8,2.996722
5,9,5.845512
5,10,17.173803
5,11,16.871860
5,12,1076.749769
5,13,1113.884203
5,14,1119.268216
6,0,24.301288
6,1,7.369796
6,2,7.972141
6,3,1.766323
6,4,2.618758
6,5,3.927491
6,6,0.000000
6,7,0.921084
6,8,4.198719
6,9,4.335267
6,10,17.733568
6,11,17.060448
6,12,1072.856152
6,13,1109.989285
6,14,1115.371173
7,0,24.172722
7,1,8.277289
7,2,8.892739
7,3,1.556785
7,4,1.961523
7,5,4.844874
7,6,0.921084
7,7,0.000000
7,8,4.854866
7,9,4.342835
7,10,17.898104
7,11,17.143981
7,12,1071.959616
7,13,1109.092208
7,14,1114.473208
8,0,27.948231
8,1,6.350203
8,2,6.234211
8,3,5.933913
8,4,6.782469
8,5,2.996722
8,6,4.198719
8,7,4.854866
8,8,0.000000
8,9,3.391420
8,10,14.363025
8,11,13.965755
8,12,1076.273919
8,13,1113.400696
8,14,1118.772059
9,0,28.515475
9,1,9.528969
9,2,9.564475
9,3,5.883548
9,4,6.118371
9,5,5.845512
9,6,4.335267
9,7,4.342835
9,8,3.391420
9,9,0.000000
9,10,13.578698
9,11,12.801173
9,12,1073.439975
9,13,1110.561788
9,14,1115.925208
10,0,42.034742
10,1,19.395490
10,2,18.553758
10,3,19.407417
10,4,19.693252
10,5,17.173803
10,6,17.733568
10,7,17.898104
10,8,14.363025
10,9,13.578698
10,10,0.000000
10,11,1.705756
10,12,1079.644570
10,13,1116.731488
10,14,1122.042595
11,0,41.316638
11,1,19.367037
11,2,18.615766
11,3,18.680022
11,4,18.868062
11,5,16.871860
11,6,17.060448
11,7,17.143981
11,8,13.965755
11,9,12.801173
11,10,1.705756
11,11,0.000000
11,12,1077.940954
11,13,1115.028142
11,14,1120.339657
12,0,1063.845971
12,1,1079.608269
12,2,1080.550745
12,3,1071.684378
12,4,1070.457482
12,5,1076.749769
12,6,1072.856152
12,7,1071.959616
12,8,1076.273919
12,9,1073.439975
12,10,1079.644570
12,11,1077.940954
12,12,0.000000
12,13,37.235962
12,14,43.154730
13,0,1101.029064
13,1,1116.748799
13,2,1117.689117
13,3,1108.820880
13,4,1107.593305
13,5,1113.884203
13,6,1109.989285
13,7,1109.092208
13,8,1113.400696
13,9,1110.561788
13,10,1116.731488
13,11,1115.028142
13,12,37.235962
13,13,0.000000
13,14,7.150807
14,0,1106.507117
14,1,1122.143160
14,2,1123.079754
14,3,1114.208458
14,4,1112.979749
14,5,1119.268216
14,6,1115.371173
14,7,1114.473208
14,8,1118.772059
14,9,1115.925208
14,10,1122.042595
14,11,1120.339657
14,12,43.154730
14,13,7.150807
14,14,0.000000
