0,0,0.000000
0,1,26.499679
0,2,20.428148
0,3,22.641121
0,4,22.491788
0,5,25.588386
0,6,24.301288
0,7,24.172722
0,8,26.017002
0,9,42.034742
0,10,41.316638
0,11,1063.845971
0,12,1101.029064
0,13,1106.507117
0,14,1092.477266
1,0,26.499679
1,1,0.000000
1,2,11.034508
1,3,8.898695
1,4,10.145525
1,5,4.113385
1,6,7.972141
1,7,8.892739
1,8,13.435803
1,9,18.553758
1,10,18.615766
1,11,1080.550745
1,12,1117.689117
1,13,1123.079754
1,14,1109.020539
2,0,20.428148
2,1,11.034508
2,2,0.000000
2,3,2.673964
2,4,2.086992
2,5,7.596742
2,6,4.418942
2,7,3.959283
2,8,6.219732
2,9,21.779576
2,10,20.952624
2,11,1069.549789
2,12,1106.690329
2,13,1112.084852
2,14,1098.026861
3,0,22.641121
3,1,8.898695
3,2,2.673964
3,3,0.000000
3,4,1.256244
3,5,5.129678
3,6,1.766323
3,7,1.556785
3,8,5.675733
3,9,19.407417
3,10,18.680022
3,11,1071.684378
3,12,1108.820880
3,13,1114.208458
3,14,1100.148351
4,0,22.491788
4,1,10.145525
4,2,2.086992
4,3,1.256244
4,4,0.000000
4,5,6.315291
4,6,2.618758
4,7,1.961523
4,8,4.770840
4,9,19.693252
4,10,18.868062
4,11,1070.457482
4,12,1107.593305
4,13,1112.979749
4,14,1098.919306
5,0,25.588386
5,1,4.113385
5,2,7.596742
5,3,5.129678
5,4,6.315291
5,5,0.000000
5,6,3.927491
5,7,4.844874
5,8,9.322544
5,9,17.173803
5,10,16.871860
5,11,1076.749769
5,12,1113.884203
5,13,1119.268216
5,14,1105.207022
6,0,24.301288
6,1,7.972141
6,2,4.418942
6,3,1.766323
6,4,2.618758
6,5,3.927491
6,6,0.000000
6,7,0.921084
6,8,5.637598
6,9,17.733568
6,10,17.060448
6,11,1072.856152
6,12,1109.989285
6,13,1115.371173
6,14,1101.309361
7,0,24.172722
7,1,8.892739
7,2,3.959283
7,3,1.556785
7,4,1.961523
7,5,4.844874
7,6,0.921084
7,7,0.000000
7,8,4.786285
7,9,17.898104
7,10,17.143981
7,11,1071.959616
7,12,1109.092208
7,13,1114.473208
7,14,1100.411136
8,0,26.017002
8,1,13.435803
8,2,6.219732
8,3,5.675733
8,4,4.770840
8,5,9.322544
8,6,5.637598
8,7,4.786285
8,8,0.000000
8,9,17.479374
8,10,16.335867
8,11,1068.177851
8,12,1105.302750
8,13,1110.671196
8,14,1096.605473
9,0,42.034742
9,1,18.553758
9,2,21.779576
9,3,19.407417
9,4,19.693252
9,5,17.173803
9,6,17.733568
9,7,17.898104
9,8,17.479374
9,9,0.000000
9,10,1.705756
9,11,1079.644570
9,12,1116.731488
9,13,1122.042595
9,14,1107.961498
10,0,41.316638
10,1,18.615766
10,2,20.952624
10,3,18.680022
10,4,18.868062
10,5,16.871860
10,6,17.060448
10,7,17.143981
10,8,16.335867
10,9,1.705756
10,10,0.000000
10,11,1077.940954
10,12,1115.028142
10,13,1120.339657
10,14,1106.258667
11,0,1063.845971
11,1,1080.550745
11,2,1069.549789
11,3,1071.684378
11,4,1070.457482
11,5,1076.749769
11,6,1072.856152
11,7,1071.959616
11,8,1068.177851
11,9,1079.644570
11,10,1077.940954
11,11,0.000000
11,12,37.235962
11,13,43.154730
11,14,29.760576
12,0,1101.029064
12,1,1117.689117
12,2,1106.690329
12,3,1108.820880
12,4,1107.593305
12,5,1113.884203
12,6,1109.989285
12,7,1109.092208
12,8,1105.302750
12,9,1116.731488
12,10,1115.028142
12,11,37.235962
12,12,0.000000
12,13,7.150807
12,14,10.591146
13,0,1106.507117
13,1,1123.079754
13,2,1112.084852
13,3,1114.208458
13,4,1112.979749
13,5,1119.268216
13,6,1115.371173
13,7,1114.473208
13,8,1110.671196
13,9,1122.042595
13,10,1120.339657
13,11,43.154730
13,12,7.150807
13,13,0.000000
13,14,14.130613
14,0,1092.477266
14,1,1109.020539
14,2,1098.026861
14,3,1100.148351
14,4,1098.919306
14,5,1105.207022
14,6,1101.309361
14,7,1100.411136
14,8,1096.605473
14,9,1107.961498
14,10,1106.258667
14,11,29.760576
14,12,10.591146
14,13,14.130613
14,14,0.000000
